,MCS UL,WB CQI_bins
1436,24.0,12
1437,0.0,12
1438,0.0,12
1439,6.5,12
1440,9.5,12
1441,0.0,12
1442,6.75,12
1443,21.0,12
1444,11.5,12
1445,9.333333333333334,12
1446,6.0,12
1447,12.0,12
1448,15.0,12
1449,15.0,12
1450,7.833333333333333,12
1451,17.5,12
1452,8.571428571428571,12
1453,17.0,11
1454,17.2,11
1455,4.75,12
1456,10.0,12
1457,6.25,12
1458,10.0,11
1459,6.5,11
1460,10.75,12
1461,13.0,12
1462,6.5,10
1463,13.0,12
1464,14.0,12
1465,8.5,11
1466,8.666666666666666,11
1467,7.25,11
1468,7.0,12
1469,11.666666666666666,9
1470,18.0,12
1471,9.333333333333334,12
1472,11.333333333333334,11
1473,12.0,9
1474,9.333333333333334,12
1475,15.0,12
1476,8.0,9
1477,10.0,12
1478,8.166666666666666,12
1479,,12
1480,11.0,11
1481,12.0,12
1482,7.666666666666667,12
1483,11.4,12
1484,9.75,12
1485,17.0,11
1486,11.666666666666666,11
1487,23.0,11
1488,13.0,11
1489,0.0,12
1490,13.6,12
1491,24.0,12
1492,12.0,12
1493,22.0,12
1494,12.5,12
1495,13.8,11
1496,17.0,12
1497,11.25,12
1498,11.555555555555555,12
1499,13.166666666666666,11
1500,7.0,11
1501,12.625,12
1502,9.333333333333334,11
1503,9.333333333333334,11
1504,8.222222222222221,11
1505,19.0,11
1506,8.666666666666666,9
1507,6.8,11
1508,3.333333333333333,9
1509,3.8333333333333335,9
1510,1.6,9
1511,16.0,8
1512,2.583333333333333,8
1513,0.0,10
1514,15.0,12
1515,8.0,12
1516,7.5,12
1517,8.5,11
1518,0.0,12
1519,2.0,12
1520,16.5,12
1521,6.428571428571429,12
1522,19.0,12
1523,8.2,12
1524,18.0,12
1525,12.833333333333334,12
1526,8.5,12
1527,13.5,12
1528,11.4,12
1529,22.83333333333333,12
1530,15.333333333333334,12
1531,18.5,12
1532,21.0,12
1533,3.6666666666666665,12
1534,9.0,12
1535,13.5,12
1536,21.75,12
1537,16.5,12
1538,,12
1539,15.0,12
1540,16.0,12
1541,13.571428571428571,11
1542,15.0,11
1543,5.8,11
1544,11.333333333333334,12
1545,6.333333333333333,10
1546,3.5,8
1547,14.0,8
1548,3.333333333333333,11
1549,9.0,11
1550,17.0,9
1551,,12
1552,11.333333333333334,12
1553,13.333333333333334,11
1554,18.0,12
1555,16.5,11
1556,10.0,11
1557,9.333333333333334,9
1558,13.333333333333334,9
1559,16.0,12
1560,13.75,11
1561,10.0,12
1562,17.0,12
1563,17.0,12
1564,14.0,10
1565,8.75,10
1566,8.5,12
1567,11.0,12
1568,8.5,12
1569,17.0,12
1570,4.5,11
1571,20.0,11
1572,5.333333333333333,11
1573,8.833333333333334,12
1574,12.5,11
1575,10.0,12
1576,7.5,11
1577,8.0,11
1578,8.8,11
1579,12.0,11
1580,8.666666666666666,12
1581,13.0,12
1582,15.0,11
1583,13.75,11
1584,12.0,12
1585,14.0,11
1586,8.666666666666666,10
1587,9.2,11
1588,6.0,8
1589,8.0,10
1590,9.333333333333334,11
1591,11.333333333333334,9
1592,17.0,9
1593,8.833333333333334,8
1594,0.0,10
1595,0.0,11
1596,4.5,11
1597,8.6,9
1598,18.0,10
1599,14.0,10
1600,17.833333333333332,10
1601,12.4,10
1602,11.0,10
1603,0.0,10
1604,10.0,11
1605,0.0,11
1606,,10
1607,10.333333333333334,10
1608,3.6666666666666665,11
1609,9.4,11
1610,17.25,11
1611,8.0,12
1612,14.0,11
1613,12.0,12
1614,12.2,12
1615,11.0,12
1616,7.666666666666667,11
1617,13.375,11
1618,10.25,10
1619,7.7,11
1620,11.363636363636363,10
1621,6.0,10
1622,7.75,12
1623,6.333333333333333,11
1624,16.0,12
1625,13.75,12
1626,10.4,9
1627,5.0,11
1628,8.0,9
1629,17.0,11
1630,15.5,9
1631,15.5,12
1632,17.0,10
1633,16.5,10
1634,14.333333333333334,11
1635,0.0,11
1636,9.666666666666666,12
1637,17.0,11
1638,13.6,12
1639,17.0,12
1640,13.0,12
1641,9.333333333333334,11
1642,15.0,12
1643,6.5,10
1644,13.22222222222222,11
1645,9.5,12
1646,9.5,12
1647,12.0,10
1648,9.0,11
1649,6.0,10
1650,17.0,9
1651,11.333333333333334,11
1652,11.666666666666666,12
1653,11.75,11
1654,15.0,11
1655,11.333333333333334,11
1656,12.666666666666666,12
1657,12.75,12
1658,5.0,12
1659,0.0,12
1660,0.0,12
1661,9.5,12
1662,0.0,12
1663,7.75,12
1664,4.0,12
1665,4.333333333333333,12
1666,0.0,12
1667,,11
1668,14.25,12
1669,12.0,11
1670,18.0,12
1671,12.77777777777778,12
1672,16.5,12
1673,19.25,12
1674,16.333333333333332,12
1675,14.2,12
1676,18.0,12
1677,11.5,12
1678,14.333333333333334,11
1679,4.0,10
1680,11.714285714285714,9
1681,16.333333333333332,10
1682,11.25,9
1683,12.4,11
1684,14.8,12
1685,16.8,12
1686,11.142857142857142,12
1687,11.0,12
1688,13.75,12
1689,0.0,12
1690,9.333333333333334,12
1691,15.0,12
1692,8.0,12
1693,8.833333333333334,12
1694,25.0,12
1695,11.4,12
1696,,12
1697,20.0,12
1698,21.33333333333333,12
1699,20.0,12
1700,15.6,12
1701,12.5,12
1702,5.0,12
1703,14.333333333333334,12
1704,16.5,12
1705,,12
1706,10.0,12
1707,18.0,12
1708,22.25,12
1709,6.25,12
1710,14.6,12
1711,2.0,12
1712,3.333333333333333,12
1713,6.5,12
1714,10.0,12
1715,8.666666666666666,11
1716,11.0,12
1717,8.666666666666666,12
1718,13.0,12
1719,11.5,10
1720,12.0,12
1721,8.0,11
1722,6.666666666666667,11
1723,,10
1724,5.5,10
1725,6.5,10
1726,,12
1727,,11
1728,7.25,11
1729,6.5,12
1730,6.0,11
1731,7.8,12
1732,5.0,12
1733,6.666666666666667,10
1734,11.0,11
1735,8.0,12
1736,13.0,12
1737,7.666666666666667,12
1738,7.0,12
1739,17.0,12
1740,9.333333333333334,12
1741,8.5,12
1742,6.5,12
1743,6.0,11
1744,8.0,12
1745,0.0,11
1746,7.0,12
1747,4.0,11
1748,5.25,10
1749,0.0,11
1750,,12
1751,10.75,9
1752,15.5,12
1753,12.25,12
1754,0.0,12
1755,18.0,12
1756,12.857142857142858,12
1757,7.0,10
1758,8.0,12
1759,7.0,12
1760,14.0,12
1761,7.5,11
1762,0.0,12
1763,17.0,11
1764,15.5,10
1765,5.666666666666667,9
1766,5.25,12
1767,6.0,9
1768,7.0,10
1769,3.5,10
1770,4.25,10
1771,2.0,8
1772,,11
1773,2.333333333333333,9
1774,9.5,11
1775,8.0,11
1776,6.75,10
1777,12.0,9
1778,11.4,12
1779,5.833333333333333,12
1780,,11
1781,12.0,12
1782,7.857142857142857,12
1783,6.625,11
1784,3.0,12
1785,17.0,10
1786,9.8,12
1787,15.5,12
1788,8.333333333333334,11
1789,4.833333333333333,11
1790,7.142857142857143,12
1791,8.666666666666666,11
1792,9.666666666666666,12
1793,1.3333333333333333,12
1794,19.0,12
1795,5.571428571428571,12
1796,9.333333333333334,11
1797,8.75,11
1798,15.0,10
1799,10.5,12
1800,20.0,12
1801,19.0,12
1802,13.333333333333334,12
1803,12.666666666666666,12
1804,11.333333333333334,12
1805,10.333333333333334,11
1806,0.0,9
1807,6.0,12
1808,,12
1809,0.0,11
1810,18.0,12
1811,0.0,11
1812,6.666666666666667,11
1813,3.6,11
1814,6.5,11
1815,16.0,12
1816,16.5,12
1817,9.0,12
1818,0.0,11
1819,17.5,10
1820,6.0,11
1821,12.0,10
1822,13.571428571428571,12
1823,0.0,9
1824,14.0,12
1825,13.5,10
1826,9.5,9
1827,10.0,11
1828,9.0,12
1829,10.0,12
1830,16.0,12
1831,0.0,11
1832,0.0,11
1833,9.5,11
1834,6.0,12
1835,5.5,11
1836,5.4,12
1837,9.833333333333334,12
1838,19.666666666666668,12
1839,10.0,12
1840,12.0,12
1841,15.6,10
1842,14.333333333333334,12
1843,17.2,12
1844,4.25,12
1845,12.5,11
1846,14.2,11
1847,4.75,12
1848,9.2,12
1849,10.6,11
1850,8.571428571428571,9
1851,12.0,11
1852,5.4,11
1853,18.5,11
1854,8.25,10
1855,2.5,12
1856,3.0,12
1857,20.0,12
1858,23.0,12
1859,14.75,12
1860,8.666666666666666,12
1861,7.8,12
1862,18.5,12
1863,3.75,12
1864,18.0,12
1865,11.0,12
1866,18.0,12
1867,0.0,12
1868,19.5,12
1869,,12
1870,14.5,12
1871,18.5,11
1872,10.0,12
1873,13.5,10
1874,0.0,11
1875,17.333333333333332,11
1876,4.666666666666667,10
1877,20.666666666666668,10
1878,9.5,9
1879,18.0,11
1880,18.0,11
1881,,11
1882,12.0,12
1883,18.0,12
1884,5.25,10
1885,19.0,9
1886,12.0,11
1887,17.0,12
1888,13.5,12
1889,4.666666666666667,11
1890,10.0,11
1891,6.0,10
1892,8.666666666666666,9
1893,7.0,10
1894,,11
1895,0.0,12
1896,0.0,12
1897,20.0,12
1898,10.333333333333334,11
1899,0.0,12
1900,9.0,12
1901,,11
1902,7.25,12
1903,18.0,12
1904,4.666666666666667,11
1905,9.333333333333334,11
1906,7.5,11
1907,0.0,11
1908,0.0,12
1909,6.0,11
1910,17.333333333333332,11
1911,10.333333333333334,11
1912,6.0,11
1913,7.0,12
1914,8.777777777777779,12
1915,15.0,12
1916,16.0,11
1917,0.0,10
1918,9.2,11
1919,9.0,10
1920,12.0,10
1921,3.625,11
1922,3.0,12
1923,7.571428571428571,12
1924,11.0,12
1925,14.4,11
1926,8.6,12
1927,14.5,9
1928,8.2,9
1929,10.333333333333334,11
1930,15.0,12
1931,8.9,11
1932,9.25,11
1933,,10
1934,9.25,12
1935,14.285714285714286,12
1936,8.5,12
1937,5.333333333333333,12
1938,0.0,12
1939,18.0,12
1940,,11
1941,22.33333333333333,12
1942,17.666666666666668,12
1943,15.0,12
1944,14.6,11
1945,0.0,12
1946,17.0,11
1947,6.75,11
1948,11.25,12
1949,12.166666666666666,11
1950,11.375,12
1951,10.0,12
1952,9.285714285714286,11
1953,9.22222222222222,12
1954,11.166666666666666,12
1955,12.666666666666666,12
1956,13.0,12
1957,14.0,12
1958,6.0,11
1959,6.0,11
1960,13.333333333333334,12
1961,10.25,11
1962,18.0,11
1963,,12
1964,10.25,12
1965,,11
1966,,9
1967,15.0,10
1968,0.0,10
1969,18.0,9
1970,0.0,11
1971,11.0,10
1972,0.0,10
1973,4.666666666666667,11
1974,15.25,10
1975,6.0,11
1976,18.0,10
1977,12.333333333333334,9
1978,7.5,12
1979,0.0,11
1980,0.0,11
1981,9.5,10
1982,15.0,12
1983,,10
1984,12.0,11
1985,11.8,10
1986,12.2,10
1987,7.0,11
1988,8.4,12
1989,16.8,12
1990,12.0,11
1991,15.0,12
1992,9.166666666666666,12
1993,15.666666666666666,12
1994,9.2,12
1995,11.166666666666666,12
1996,13.333333333333334,12
1997,11.4,12
1998,10.333333333333334,12
1999,14.25,11
2000,13.25,11
2001,11.125,12
2002,17.428571428571427,11
2003,18.5,12
2004,11.0,9
2005,8.5,12
2006,13.75,12
2007,15.333333333333334,12
2008,12.5,12
2009,12.2,12
2010,6.0,12
2011,16.25,12
2012,21.5,12
2013,14.857142857142858,12
2014,11.5,12
2015,11.77777777777778,12
2016,11.0,12
2017,12.6,12
2018,19.5,11
2019,13.8,12
2020,0.0,12
2021,12.0,12
2022,19.0,12
2023,19.0,12
2024,8.166666666666666,12
2025,10.2,12
2026,8.0,12
2027,12.5,12
2028,15.583333333333334,11
2029,10.25,11
2030,10.0,11
2031,8.0,11
2032,15.4,12
2033,10.833333333333334,9
2034,12.285714285714286,12
2035,9.285714285714286,11
2036,4.0,11
2037,12.5,11
2038,6.75,11
2039,6.0,11
2040,15.0,12
2041,14.5,11
2042,8.666666666666666,11
2043,7.0,11
2044,4.666666666666667,11
2045,11.8,12
2046,7.5,11
2047,10.0,12
2048,2.0,11
2049,15.666666666666666,12
2050,6.0,8
2051,17.0,12
2052,9.2,12
2053,11.5,9
2054,9.666666666666666,12
2055,3.5,9
2056,0.0,10
2057,6.0,11
2058,7.6,11
2059,8.5,11
2060,12.0,11
2061,7.285714285714286,10
2062,10.25,9
2063,13.0,9
2064,7.6,11
2065,7.333333333333333,11
2066,8.222222222222221,10
2067,12.5,10
2068,7.833333333333333,11
2069,13.333333333333334,10
2070,5.666666666666667,12
2071,4.5,12
2072,2.8,12
2073,3.6666666666666665,10
2074,4.0,12
2075,7.666666666666667,10
2076,9.125,9
2077,11.4,12
2078,14.5,10
2079,9.6,10
2080,6.0,12
2081,7.142857142857143,11
2082,14.0,11
